SCH_YEAR,SCH_CD,DIST_NAME,SCH_NAME,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,ENROLLMENT_TOTAL,ENROLLMENT_MALE_CNT,ENROLLMENT_MALE_PCT,ENROLLMENT_FEMALE_CNT,ENROLLMENT_FEMALE_PCT,ENROLLMENT_WHITE_CNT,ENROLLMENT_WHITE_PCT,ENROLLMENT_BLACK_CNT,ENROLLMENT_BLACK_PCT,ENROLLMENT_HISPANIC_CNT,ENROLLMENT_HISPANIC_PCT,ENROLLMENT_ASIAN_CNT,ENROLLMENT_ASIAN_PCT,ENROLLMENT_AIAN_CNT,ENROLLMENT_AIAN_PCT,ENROLLMENT_HAWAIIAN_CNT,ENROLLMENT_HAWAIIAN_PCT,ENROLLMENT_OTHER_CNT,ENROLLMENT_OTHER_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS
20122013,341130,Lincoln County,Stanford Elementary School,8483,498.48,522,280,53.6%,242,46.4%,433,83.0%,22,4.2%,25,4.8%,0,0.0%,1,0.2%,0,0.0%,41,7.9%,335,64.2%,20,3.8%,95.1%,1.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,35.35,6.10,29.25,1,0.0%,12.2,12.9%,48.4%,38.7%,0.0%,0.0%,100.0%,0.0%,2.5:1,38%,418,12,6,742
20122013,341150,Lincoln County,Waynesburg Elementary School,9665,248.41,260,139,53.5%,121,46.5%,246,94.6%,0,0.0%,6,2.3%,1,0.4%,0,0.0%,0,0.0%,7,2.7%,188,72.3%,17,6.5%,94.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,17.72,0.50,17.22,0,0.0%,13.8,0.0%,66.7%,33.3%,0.0%,0.0%,100.0%,0.0%,3.5:1,30.6%,220,2,2,500
20122013,341,Lincoln County,---District---,10558,3658.58,3859,2026,52.5%,"1,833",47.5%,"3,540",91.7%,66,1.7%,108,2.8%,5,0.1%,3,0.1%,3,0.1%,134,3.5%,"2,378",61.6%,262,6.8%,94.4%,2.8%,1.0%,77.1%,113,40.8%,111,40.1%,2,0.7%,11,4.0%,96,34.7%,9,3.2%,45,16.2%,3,1.1%,15:1,262.67,48.00,214.67,16,0.0%,11.7,13.5%,54.6%,31.5%,0.0%,0.4%,100.0%,0.0%,2.5:1,40.7%,2503,113,38,14158
20122013,345050,Livingston County,Livingston Central High School,9642,331.81,342,155,45.3%,187,54.7%,325,95.0%,1,0.3%,10,2.9%,0,0.0%,0,0.0%,0,0.0%,6,1.8%,132,38.6%,32,9.4%,93.2%,4.2%,1.0%,99.1%,42,39.6%,42,39.6%,0,0.0%,6,5.7%,43,40.6%,1,0.9%,13,12.3%,1,0.9%,13:1,25.50,7.00,18.50,1,0.0%,11.5,18.8%,46.9%,34.4%,0.0%,0.0%,100.0%,0.0%,2.3:1,59%,175,10,2,100
20122013,345065,Livingston County,Livingston County Middle School,9977,164.83,173,83,48.0%,90,52.0%,162,93.6%,0,0.0%,6,3.5%,1,0.6%,0,0.0%,0,0.0%,4,2.3%,86,49.7%,19,11.0%,94.5%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,14.20,2.00,12.20,0,0.0%,14.5,11.8%,29.4%,58.8%,0.0%,0.0%,100.0%,0.0%,2.2:1,34.7%,99,56,12,1540
20122013,345020,Livingston County,North Livingston Elementary School,10244,182.79,193,91,47.2%,102,52.8%,187,96.9%,0,0.0%,4,2.1%,0,0.0%,0,0.0%,0,0.0%,2,1.0%,117,60.6%,11,5.7%,94.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,15.13,1.50,13.63,0,0.0%,10.8,23.5%,47.1%,29.4%,0.0%,0.0%,100.0%,0.0%,1.3:1,59%,167,27,7,490
20122013,345021,Livingston County,South Livingston Elementary School,10244,447.59,468,230,49.1%,238,50.9%,425,90.8%,2,0.4%,20,4.3%,2,0.4%,2,0.4%,0,0.0%,17,3.6%,274,58.5%,41,8.8%,95.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,28.67,1.50,27.17,1,0.0%,12.8,13.8%,75.9%,10.3%,0.0%,0.0%,100.0%,0.0%,2.8:1,82%,369,11,4,2967
20122013,345,Livingston County,---District---,11053,1127.02,1176,559,47.5%,617,52.5%,"1,099",93.5%,3,0.3%,40,3.4%,3,0.3%,2,0.2%,0,0.0%,29,2.5%,609,51.8%,103,8.8%,94.6%,1.8%,0.7%,99.1%,42,39.6%,42,39.6%,0,0.0%,6,5.7%,43,40.6%,1,0.9%,13,12.3%,1,0.9%,14:1,83.50,12.00,71.50,2,0.0%,12.3,16.8%,52.6%,30.5%,0.0%,0.0%,100.0%,0.0%,2.4:1,68.2%,810,104,25,5097
20122013,351011,Logan County,Adairville Elementary School,10484,302.34,312,159,51.0%,153,49.0%,252,80.8%,30,9.6%,20,6.4%,0,0.0%,2,0.6%,0,0.0%,8,2.6%,154,49.4%,29,9.3%,96.3%,0.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,26.20,1.70,24.50,8,0.0%,11.1,25.0%,25.0%,45.8%,4.2%,0.0%,100.0%,0.0%,1.5:1,36.1%,274,1,18,1654
20122013,351012,Logan County,Auburn Elementary School,6985,682.8,712,364,51.1%,348,48.9%,658,92.4%,24,3.4%,16,2.2%,0,0.0%,0,0.0%,0,0.0%,14,2.0%,304,42.7%,61,8.6%,96.8%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,44.20,3.00,41.20,1,0.0%,9.2,44.2%,39.5%,16.3%,0.0%,0.0%,100.0%,0.0%,1.8:1,53.1%,660,5,2,836
20122013,351013,Logan County,Chandlers Elementary School,8156,428.23,443,214,48.3%,229,51.7%,425,95.9%,4,0.9%,4,0.9%,1,0.2%,2,0.5%,0,0.0%,7,1.6%,210,47.4%,50,11.3%,96.2%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,29.00,5.00,24.00,9,0.0%,9.1,33.3%,46.7%,20.0%,0.0%,0.0%,100.0%,0.0%,1.9:1,51.4%,276,23,9,815
20122013,351014,Logan County,Lewisburg Elementary School,8350,502.37,522,269,51.5%,253,48.5%,504,96.6%,2,0.4%,8,1.5%,0,0.0%,1,0.2%,0,0.0%,7,1.3%,269,51.5%,37,7.1%,95.7%,0.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,36.00,4.00,32.00,6,0.0%,11.6,15.6%,65.6%,18.8%,0.0%,0.0%,100.0%,0.0%,1.7:1,66.6%,454,23,8,1630
20122013,351140,Logan County,Logan County High School,6355,1059.1,1079,543,50.3%,536,49.7%,"1,016",94.2%,36,3.3%,11,1.0%,3,0.3%,2,0.2%,0,0.0%,11,1.0%,425,39.4%,99,9.2%,94.4%,2.4%,1.1%,85.2%,99,37.8%,95,36.3%,4,1.5%,5,1.9%,83,31.7%,34,13.0%,29,11.1%,12,4.6%,18:1,59.30,28.00,31.30,3,0.0%,11.8,22.7%,45.5%,30.3%,1.5%,0.0%,100.0%,0.0%,3.5:1,32.8%,375,15,10,10000
20122013,351016,Logan County,Olmstead Elementary School,8837,366.89,383,187,48.8%,196,51.2%,358,93.5%,7,1.8%,10,2.6%,1,0.3%,2,0.5%,1,0.3%,4,1.0%,170,44.4%,28,7.3%,96.8%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,27.25,7.00,20.25,5,0.0%,10.7,25.9%,37.0%,37.0%,0.0%,0.0%,100.0%,0.0%,1.7:1,51.4%,313,15,7,568
20122013,351,Logan County,---District---,9831,3341.73,3451,1736,50.3%,"1,715",49.7%,"3,213",93.1%,103,3.0%,69,2.0%,5,0.1%,9,0.3%,1,0.0%,51,1.5%,"1,532",44.4%,304,8.8%,95.8%,1.1%,0.7%,85.2%,99,37.8%,95,36.3%,4,1.5%,5,1.9%,83,31.7%,34,13.0%,29,11.1%,12,4.6%,15:1,226.95,48.70,178.25,33,0.0%,10.7,27.9%,44.1%,27.0%,0.9%,0.0%,100.0%,0.0%,2.1:1,49.1%,2352,82,54,15503
20122013,354020,Ludlow Independent,Ludlow High School,7828,392.77,411,220,53.5%,191,46.5%,392,95.4%,1,0.2%,7,1.7%,0,0.0%,0,0.0%,0,0.0%,11,2.7%,229,55.7%,32,7.8%,94.9%,0.7%,0.7%,82.8%,43,61.4%,41,58.6%,2,2.9%,0,0.0%,21,30.0%,4,5.7%,0,0.0%,2,2.9%,13:1,32.00,15.00,17.00,1,0.0%,13.1,6.1%,66.7%,27.3%,0.0%,0.0%,100.0%,0.0%,2:1,58.1%,362,23,2,580
20122013,354010,Ludlow Independent,Mary A. Goetz Elementary School,6208,398.49,421,232,55.1%,189,44.9%,406,96.4%,2,0.5%,6,1.4%,0,0.0%,0,0.0%,0,0.0%,7,1.7%,257,61.0%,25,5.9%,95.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,25.85,3.00,22.85,0,0.0%,12.1,33.3%,57.1%,9.5%,0.0%,0.0%,100.0%,4.8%,3.1:1,35.2%,386,27,2,2875
20122013,354,Ludlow Independent,---District---,9540,791.26,832,452,54.3%,380,45.7%,798,95.9%,3,0.4%,13,1.6%,0,0.0%,0,0.0%,0,0.0%,18,2.2%,486,58.4%,57,6.9%,95.3%,0.5%,0.7%,82.8%,43,61.4%,41,58.6%,2,2.9%,0,0.0%,21,30.0%,4,5.7%,0,0.0%,2,2.9%,14:1,59.85,18.00,41.85,2,0.0%,12.7,16.7%,63.0%,20.4%,0.0%,0.0%,100.0%,1.9%,2.4:1,49.1%,748,50,4,3455
20122013,361020,Lyon County,Lyon County Elementary School,7948,385.63,404,214,53.0%,190,47.0%,360,89.1%,18,4.5%,11,2.7%,6,1.5%,1,0.2%,1,0.2%,7,1.7%,213,52.7%,30,7.4%,96.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,28.00,2.00,26.00,0,0.0%,10.1,21.1%,68.4%,10.5%,0.0%,0.0%,100.0%,0.0%,1.8:1,71.4%,340,15,4,2000
20122013,361070,Lyon County,Lyon County High School,3010,252.67,269,136,50.6%,133,49.4%,247,91.8%,12,4.5%,1,0.4%,2,0.7%,1,0.4%,2,0.7%,4,1.5%,95,35.3%,19,7.1%,94.0%,1.1%,0.7%,87.2%,39,55.7%,39,55.7%,0,0.0%,1,1.4%,22,31.4%,5,7.1%,2,2.9%,1,1.4%,15:1,18.10,8.00,10.10,1,0.0%,9.9,21.7%,56.5%,21.7%,0.0%,0.0%,100.0%,0.0%,1.8:1,100%,57,11,7,45
20122013,361023,Lyon County,Lyon County Middle School,5293,198.92,209,106,50.7%,103,49.3%,185,88.5%,7,3.3%,7,3.3%,3,1.4%,1,0.5%,0,0.0%,6,2.9%,104,49.8%,18,8.6%,96.3%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,10.60,1.50,9.10,0,0.0%,12.9,14.3%,50.0%,35.7%,0.0%,0.0%,100.0%,0.0%,2.2:1,100%,90,11,3,65
20122013,361,Lyon County,---District---,9386,837.22,882,456,51.7%,426,48.3%,792,89.8%,37,4.2%,19,2.2%,11,1.2%,3,0.3%,3,0.3%,17,1.9%,412,46.7%,67,7.6%,95.7%,0.5%,0.5%,87.2%,39,55.7%,39,55.7%,0,0.0%,1,1.4%,22,31.4%,5,7.1%,2,2.9%,1,1.4%,15:1,57.20,11.50,45.70,1,0.0%,10.8,19.6%,58.9%,21.4%,0.0%,0.0%,100.0%,0.0%,1.5:1,80.9%,487,37,14,2110
20122013,365021,Madison County,B. Michael Caudill Middle School,7160,573.62,602,324,53.8%,278,46.2%,536,89.0%,28,4.7%,16,2.7%,7,1.2%,2,0.3%,0,0.0%,13,2.2%,231,38.4%,55,9.1%,95.4%,0.3%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,38.32,9.00,29.32,2,0.0%,11.1,23.3%,34.9%,41.9%,0.0%,0.0%,100.0%,0.0%,2.6:1,100%,325,55,80,800
20122013,365010,Madison County,Clark Moores Middle School,7937,454.14,472,231,48.9%,241,51.1%,403,85.4%,36,7.6%,16,3.4%,2,0.4%,1,0.2%,0,0.0%,14,3.0%,238,50.4%,35,7.4%,95.2%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,32.34,10.00,22.34,0,0.0%,11.6,8.8%,44.1%,47.1%,0.0%,0.0%,100.0%,0.0%,2.1:1,31.6%,85,80,15,120
20122013,365015,Madison County,Daniel Boone Elementary School,7857,445.4,479,256,53.4%,223,46.6%,358,74.7%,47,9.8%,30,6.3%,3,0.6%,0,0.0%,0,0.0%,41,8.6%,286,59.7%,40,8.4%,95.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,30.63,2.00,28.63,1,0.0%,11.7,12.5%,62.5%,25.0%,0.0%,0.0%,100.0%,0.0%,3.9:1,71.1%,225,95,50,385
20122013,365145,Madison County,Farristown Middle School,8439,425.89,447,229,51.2%,218,48.8%,424,94.9%,3,0.7%,8,1.8%,2,0.4%,3,0.7%,0,0.0%,7,1.6%,188,42.1%,39,8.7%,94.5%,0.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,32.84,9.84,23.00,0,0.0%,9.6,11.1%,58.3%,30.6%,0.0%,0.0%,100.0%,0.0%,1.8:1,100%,100,5,5,220
20122013,365140,Madison County,Foley Middle School,8657,437.52,462,242,52.4%,220,47.6%,426,92.2%,6,1.3%,10,2.2%,6,1.3%,0,0.0%,0,0.0%,14,3.0%,241,52.2%,37,8.0%,94.5%,1.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,32.84,9.50,23.34,3,0.0%,15.2,7.7%,43.6%,48.7%,0.0%,0.0%,100.0%,0.0%,1.6:1,14.3%,165,35,10,800
20122013,365018,Madison County,Glenn R Marshall Elementary School,7338,517.56,537,287,53.4%,250,46.6%,469,87.3%,19,3.5%,17,3.2%,2,0.4%,0,0.0%,0,0.0%,30,5.6%,279,52.0%,40,7.4%,95.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,33.53,3.00,30.53,2,0.0%,8.2,31.3%,43.8%,25.0%,0.0%,0.0%,100.0%,0.0%,2.6:1,65.3%,280,100,30,1300
20122013,365030,Madison County,Kingston Elementary School,7511,521.32,560,272,48.6%,288,51.4%,541,96.6%,1,0.2%,13,2.3%,0,0.0%,0,0.0%,0,0.0%,5,0.9%,286,51.1%,40,7.1%,94.5%,0.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,35.83,4.33,31.50,2,0.0%,11.5,12.9%,54.8%,32.3%,0.0%,0.0%,100.0%,0.0%,2.7:1,68%,420,80,15,320
20122013,365040,Madison County,Kirksville Elementary School,7509,507.98,531,274,51.6%,257,48.4%,447,84.2%,24,4.5%,32,6.0%,11,2.1%,0,0.0%,1,0.2%,16,3.0%,239,45.0%,32,6.0%,95.2%,0.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,33.33,2.33,31.00,3,0.0%,11.3,10.0%,63.3%,26.7%,0.0%,0.0%,100.0%,0.0%,3:1,38.5%,310,15,10,2000
20122013,365045,Madison County,Kit Carson Elementary School,6903,541.2,574,282,49.1%,292,50.9%,496,86.4%,18,3.1%,29,5.1%,6,1.0%,0,0.0%,0,0.0%,25,4.4%,245,42.7%,26,4.5%,96.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,34.43,1.00,33.43,3,0.0%,13.2,9.4%,56.3%,34.4%,0.0%,0.0%,100.0%,0.0%,2.8:1,48.2%,490,55,15,5000
20122013,365050,Madison County,Madison Central High School,6681,1608.44,1677,833,49.7%,844,50.3%,"1,437",85.7%,130,7.8%,43,2.6%,16,1.0%,1,0.1%,2,0.1%,48,2.9%,686,40.9%,100,6.0%,93.5%,0.3%,0.8%,86.7%,240,62.2%,222,57.5%,18,4.7%,17,4.4%,79,20.5%,10,2.6%,31,8.0%,9,2.3%,17:1,100.00,47.50,52.50,11,0.0%,11.8,12.8%,48.7%,38.5%,0.0%,0.0%,100.0%,0.8%,6.1:1,87.2%,500,25,5,2500
20122013,365160,Madison County,Madison Day Treatment Center Alt Sch,,16.71,23,16,69.6%,7,30.4%,18,78.3%,4,17.4%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,4.3%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5:1,4.30,2.30,2.00,1,0.0%,13.5,50.0%,50.0%,0.0%,0.0%,0.0%,100.0%,0.0%,.4:1,20%,0,0,0,0
20122013,365020,Madison County,Madison Middle School,8934,380.74,411,217,52.8%,194,47.2%,320,77.9%,40,9.7%,13,3.2%,8,1.9%,1,0.2%,0,0.0%,29,7.1%,210,51.1%,24,5.8%,94.9%,0.2%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,29.34,6.00,23.34,0,0.0%,13.2,14.3%,22.9%,62.9%,0.0%,0.0%,100.0%,0.0%,1.4:1,17.4%,170,30,5,550
20122013,365150,Madison County,Madison Southern High School,7392,992.51,1066,530,49.7%,536,50.3%,988,92.7%,22,2.1%,24,2.3%,5,0.5%,4,0.4%,1,0.1%,22,2.1%,434,40.7%,86,8.1%,92.9%,1.0%,1.1%,84.1%,98,40.0%,97,39.6%,1,0.4%,7,2.9%,94,38.4%,25,10.2%,7,2.9%,14,5.7%,17:1,63.00,24.00,39.00,1,0.5%,12.2,12.5%,47.2%,40.3%,0.0%,0.0%,100.0%,2.6%,3.4:1,84.4%,200,50,15,400
20122013,365005,Madison County,Mayfield Elementary School,11380,257.36,273,134,49.1%,139,50.9%,176,64.5%,51,18.7%,13,4.8%,1,0.4%,0,0.0%,0,0.0%,32,11.7%,219,80.2%,17,6.2%,94.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11:1,24.73,3.60,21.13,1,0.0%,11.1,19.0%,47.6%,23.8%,4.8%,4.8%,100.0%,0.0%,1.7:1,39.7%,300,35,10,1600
20122013,365605,Madison County,Middle College at Eastern Kentucky,,38.06,38,13,34.2%,25,65.8%,35,92.1%,2,5.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,2.6%,12,31.6%,1,2.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38:1,1.00,,1.00,0,0.0%,12.3,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,0:1,0%,0,0,0,0
20122013,365450,Madison County,Model Laboratory Elementary School,8000,294.55,295,153,51.9%,142,48.1%,259,87.8%,6,2.0%,4,1.4%,22,7.5%,1,0.3%,0,0.0%,3,1.0%,4,1.4%,0,0.0%,97.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,0,0.0%,,10.5%,21.1%,68.4%,0.0%,0.0%,100.0%,0.0%,0:1,0%,280,40,5,300
20122013,365460,Madison County,Model Laboratory High School,8000,207.93,209,125,59.8%,84,40.2%,177,84.7%,8,3.8%,6,2.9%,17,8.1%,0,0.0%,0,0.0%,1,0.5%,5,2.4%,0,0.0%,95.5%,0.0%,0.0%,81.7%,47,95.9%,37,75.5%,10,20.4%,0,0.0%,0,0.0%,2,4.1%,0,0.0%,0,0.0%,,,,,0,0.0%,,5.3%,15.8%,78.9%,0.0%,0.0%,100.0%,0.0%,0:1,0%,65,40,5,300
20122013,365455,Madison County,Model Laboratory Middle School,8000,176.47,175,87,49.7%,88,50.3%,152,86.9%,4,2.3%,6,3.4%,13,7.4%,0,0.0%,0,0.0%,0,0.0%,1,0.6%,1,0.6%,97.0%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,0,0.0%,,11.1%,16.7%,72.2%,0.0%,0.0%,100.0%,0.0%,0:1,0%,80,40,5,200
20122013,365007,Madison County,Shannon Johnson Elementary School,7270,430.13,447,226,50.6%,221,49.4%,397,88.8%,2,0.4%,16,3.6%,10,2.2%,1,0.2%,0,0.0%,21,4.7%,203,45.4%,29,6.5%,94.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,30.41,1.00,29.41,1,0.0%,10.5,28.6%,50.0%,21.4%,0.0%,0.0%,100.0%,0.0%,2.4:1,59%,460,15,10,1200
20122013,365100,Madison County,Silver Creek Elementary School,7586,496.15,530,285,53.8%,245,46.2%,501,94.5%,6,1.1%,12,2.3%,2,0.4%,0,0.0%,0,0.0%,9,1.7%,263,49.6%,54,10.2%,95.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,34.83,5.00,29.83,0,0.0%,13.1,7.1%,82.1%,10.7%,0.0%,0.0%,100.0%,0.0%,2.3:1,21.7%,625,20,5,3200
20122013,365120,Madison County,Waco Elementary School,8005,407.19,429,213,49.7%,216,50.3%,405,94.4%,3,0.7%,7,1.6%,1,0.2%,1,0.2%,0,0.0%,12,2.8%,216,50.3%,42,9.8%,95.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,28.33,2.00,26.33,4,0.0%,12.3,20.0%,68.0%,12.0%,0.0%,0.0%,100.0%,0.0%,2.1:1,44.9%,350,50,40,2000
20122013,365130,Madison County,White Hall Elementary School,6403,702.94,729,386,52.9%,343,47.1%,624,85.6%,25,3.4%,33,4.5%,15,2.1%,0,0.0%,0,0.0%,32,4.4%,234,32.1%,53,7.3%,96.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,40.93,5.00,35.93,2,0.0%,13.8,5.4%,62.2%,32.4%,0.0%,0.0%,100.0%,0.0%,3.4:1,53.8%,480,40,10,5700
20122013,365,Madison County,---District---,9529,10433.81,10966,5615,51.2%,"5,351",48.8%,"9,589",87.4%,485,4.4%,348,3.2%,149,1.4%,15,0.1%,4,0.0%,376,3.4%,"4,720",43.0%,751,6.8%,94.8%,0.4%,0.8%,85.1%,385,56.5%,356,52.3%,29,4.3%,24,3.5%,174,25.6%,37,5.4%,38,5.6%,23,3.4%,17:1,664.76,147.40,517.36,39,0.0%,11.9,13.6%,48.1%,38.0%,0.1%,0.1%,100.0%,0.4%,2.9:1,55.4%,5500,760,300,28000
20122013,371175,Magoffin County,Herald Whitaker Middle School,8290,312.96,338,175,51.8%,163,48.2%,336,99.4%,0,0.0%,2,0.6%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,253,74.9%,14,4.1%,90.9%,0.3%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,23.00,10.00,13.00,0,0.0%,17.7,12.5%,12.5%,75.0%,0.0%,0.0%,100.0%,0.0%,4.3:1,61.1%,156,19,2,49
20122013,371370,Magoffin County,Magoffin County High School,8251,546.02,601,303,50.4%,298,49.6%,600,99.8%,0,0.0%,1,0.2%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,460,76.5%,21,3.5%,89.9%,0.7%,0.8%,79.9%,37,28.9%,34,26.6%,3,2.3%,31,24.2%,43,33.6%,6,4.7%,9,7.0%,2,1.6%,15:1,39.00,18.00,21.00,0,0.0%,12.8,2.7%,37.8%,59.5%,0.0%,0.0%,100.0%,0.0%,3.3:1,100%,390,5,2,100
