SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_TOTAL,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_TWO_OR_MORE_CNT,MEMBERSHIP_TWO_OR_MORE_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_UNKNOWN_CNT,TRANSITION_UNKNOWN_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,WHITE_FTE_TOTAL,BLACK_FTE_TOTAL,HISPANIC_FTE_TOTAL,ASIAN_FTE_TOTAL,AIAN_FTE_TOTAL,HAWAIIAN_FTE_TOTAL,TWO_OR_MORE_FTE_TOTAL,RACE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS,COOP,COOP_CODE
20162017,56,JEFFERSON,275,Jefferson County,75,Pleasure Ridge Park High,275075,56275075,210299000668,12095,1607.79,1716,830,48.4%,886,51.6%,"1,062",61.9%,532,31.0%,60,3.5%,19,1.1%,4,0.2%,0,0.0%,39,2.3%,982,57.2%,114,6.6%,90.3%,6.4%,1.2%,N/A,219,53.7%,193,47.3%,26,6.4%,3,0.7%,74,18.1%,5,1.2%,81,19.9%,26,6.4%,18:1,99.00,41.00,58.00,92.00,5.00,1.00,0.00,1.00,0.00,0.00,99.00,3,0.0%,11.3,9.3%,60.7%,28.0%,0.9%,0.9%,100.0%,0.9%,2.8:1,100%,63,156,2,60,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,500,Portland Elementary,275500,56275500,210299000771,16521,279.34,291,163,56.0%,128,44.0%,114,39.2%,158,54.3%,3,1.0%,0,0.0%,0,0.0%,1,0.3%,15,5.2%,271,93.1%,9,3.1%,94.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,26.00,4.00,22.00,22.00,4.00,0.00,0.00,0.00,0.00,0.00,26.00,0,0.0%,6.6,30.0%,45.0%,25.0%,0.0%,0.0%,100.0%,0.0%,1.9:1,100%,171,62,5,5650,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,128,Price Elementary,275128,56275128,210299000708,15476,424.22,442,243,55.0%,199,45.0%,64,14.5%,260,58.8%,84,19.0%,12,2.7%,1,0.2%,0,0.0%,21,4.8%,387,87.6%,20,4.5%,95.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,38.00,6.00,32.00,31.00,7.00,0.00,0.00,0.00,0.00,0.00,38.00,4,0.0%,7.6,35.7%,50.0%,14.3%,0.0%,0.0%,100.0%,0.0%,1.5:1,100%,179,17,2,1468,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,219,Ramsey Middle,275219,56275219,210299002190,10816,987.23,1015,503,49.6%,512,50.4%,489,48.2%,368,36.3%,97,9.6%,23,2.3%,2,0.2%,2,0.2%,34,3.3%,561,55.3%,36,3.5%,94.3%,0.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,52.00,17.00,35.00,39.00,12.00,0.00,1.00,0.00,0.00,0.00,52.00,1,0.0%,10.6,17.0%,50.9%,28.3%,3.8%,0.0%,100.0%,1.9%,5.3:1,100%,950,300,2,150,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,81,Rangeland Elementary,275081,56275081,210299000674,14053,446.22,472,260,55.1%,212,44.9%,63,13.3%,231,48.9%,132,28.0%,22,4.7%,0,0.0%,0,0.0%,24,5.1%,430,91.1%,12,2.5%,95.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,36.00,5.00,31.00,24.00,10.00,2.00,0.00,0.00,0.00,0.00,36.00,0,0.0%,9.4,29.0%,38.7%,25.8%,6.5%,0.0%,100.0%,0.0%,2.8:1,100%,357,155,2,1491,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,85,Robert Frost Sixth-Grade Academy,275085,56275085,210299000678,15724,381.51,413,227,55.0%,186,45.0%,171,41.4%,184,44.6%,36,8.7%,3,0.7%,1,0.2%,1,0.2%,17,4.1%,335,81.1%,19,4.6%,91.1%,2.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,34.00,12.00,22.00,27.00,6.00,0.00,1.00,0.00,0.00,0.00,34.00,0,0.0%,8.1,27.0%,48.6%,18.9%,2.7%,2.7%,100.0%,0.0%,.4:1,100%,495,23,2,500,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,530,Roosevelt-Perry Elementary,275530,56275530,210299000773,18502,311.94,304,146,48.0%,158,52.0%,39,12.8%,242,79.6%,9,3.0%,0,0.0%,1,0.3%,0,0.0%,13,4.3%,295,97.0%,3,1.0%,94.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10:1,32.00,6.00,26.00,31.00,1.00,0.00,0.00,0.00,0.00,0.00,32.00,4,0.0%,4.8,29.2%,54.2%,12.5%,0.0%,4.2%,100.0%,0.0%,1.1:1,100%,300,0,1,574,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,560,Rutherford Elementary,275560,56275560,210299000775,13904,489.34,519,288,55.5%,231,44.5%,137,26.4%,153,29.5%,111,21.4%,92,17.7%,0,0.0%,1,0.2%,25,4.8%,459,88.4%,33,6.4%,94.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,40.00,5.00,35.00,35.00,4.00,0.00,1.00,0.00,0.00,0.00,40.00,0,0.0%,6.6,43.3%,50.0%,6.7%,0.0%,0.0%,100.0%,0.0%,2.2:1,100%,519,5,2,300,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,86,Sanders Elementary,275086,56275086,210299000679,13546,412.28,459,230,50.1%,229,49.9%,274,59.7%,126,27.5%,25,5.4%,3,0.7%,0,0.0%,1,0.2%,30,6.5%,358,78.0%,30,6.5%,94.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,30.00,4.00,26.00,28.00,2.00,0.00,0.00,0.00,0.00,0.00,30.00,3,0.0%,7.4,45.8%,45.8%,8.3%,0.0%,0.0%,100.0%,0.0%,2.3:1,100%,375,250,2,1670,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,63,Schaffner Traditional Elementary,275063,56275063,210299001587,11105,586.37,595,272,45.7%,323,54.3%,338,56.8%,196,32.9%,32,5.4%,6,1.0%,2,0.3%,1,0.2%,20,3.4%,228,38.3%,51,8.6%,97.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,31.00,4.00,27.00,27.00,3.00,0.00,1.00,0.00,0.00,0.00,31.00,1,0.0%,12.9,12.9%,67.7%,19.4%,0.0%,0.0%,100.0%,0.0%,15.8:1,100%,596,318,2,3622,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,580,Semple Elementary,275580,56275580,210299000776,14394,523.8,559,298,53.3%,261,46.7%,226,40.4%,230,41.1%,45,8.1%,8,1.4%,0,0.0%,1,0.2%,49,8.8%,509,91.1%,14,2.5%,93.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,41.00,8.00,33.00,28.00,13.00,0.00,0.00,0.00,0.00,0.00,41.00,2,0.0%,6.6,56.7%,30.0%,13.3%,0.0%,0.0%,100.0%,0.0%,3.1:1,100%,389,124,2,1978,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,73,Seneca High,275073,56275073,210299000667,14446,1204.87,1322,681,51.5%,641,48.5%,477,36.1%,553,41.8%,207,15.7%,39,3.0%,4,0.3%,0,0.0%,42,3.2%,972,73.5%,92,7.0%,88.1%,11.8%,3.6%,N/A,172,55.5%,155,50.0%,17,5.5%,4,1.3%,76,24.5%,2,0.7%,39,12.6%,17,5.5%,15:1,93.00,37.00,56.00,74.00,17.00,0.00,2.00,0.00,0.00,0.00,93.00,2,0.0%,8.8,15.2%,44.6%,37.0%,2.2%,1.1%,100.0%,1.0%,1.1:1,100%,789,0,2,280,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,97,Shacklette Elementary,275097,56275097,210299000688,16826,379.94,424,216,50.9%,208,49.1%,159,37.5%,165,38.9%,70,16.5%,14,3.3%,1,0.2%,0,0.0%,15,3.5%,355,83.7%,17,4.0%,94.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,33.00,7.00,26.00,27.00,5.00,0.00,1.00,0.00,0.00,0.00,33.00,2,0.0%,9.1,12.9%,54.8%,29.0%,3.2%,0.0%,100.0%,0.0%,2.8:1,100%,424,2,2,30,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,610,Shelby Traditional Academy,275610,56275610,210299000780,12459,705.61,749,376,50.2%,373,49.8%,173,23.1%,448,59.8%,72,9.6%,16,2.1%,2,0.3%,1,0.1%,37,4.9%,636,84.9%,23,3.1%,94.6%,0.4%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,46.00,6.00,40.00,33.00,12.00,0.00,1.00,0.00,0.00,0.00,46.00,0,0.0%,8.1,31.4%,51.4%,5.7%,5.7%,5.7%,100.0%,0.0%,1.8:1,100%,364,78,4,254,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,103,Slaughter Elementary,275103,56275103,210299000693,15118,413.93,435,227,52.2%,208,47.8%,53,12.2%,136,31.3%,225,51.7%,9,2.1%,0,0.0%,0,0.0%,12,2.8%,388,89.2%,22,5.1%,95.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,36.00,8.00,28.00,32.00,4.00,0.00,0.00,0.00,0.00,0.00,36.00,0,0.0%,8,32.3%,45.2%,19.4%,3.2%,0.0%,100.0%,0.0%,2.2:1,100%,211,46,2,457,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,87,Smyrna Elementary School,275087,56275087,210299000680,12014,495.15,521,271,52.0%,250,48.0%,260,49.9%,159,30.5%,63,12.1%,9,1.7%,0,0.0%,1,0.2%,29,5.6%,348,66.8%,29,5.6%,94.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,32.00,4.00,28.00,29.00,3.00,0.00,0.00,0.00,0.00,0.00,32.00,0,0.0%,8.8,19.2%,57.7%,19.2%,3.8%,0.0%,100.0%,0.0%,3:1,100%,521,52,2,281,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,50,South Park TAPP,275050,56275050,210299001612,70099,48.57,66,0,0.0%,66,100.0%,24,36.4%,25,37.9%,13,19.7%,0,0.0%,0,0.0%,0,0.0%,4,6.1%,63,95.5%,2,3.0%,76.0%,N/A,N/A,N/A,17,68.0%,17,68.0%,N/A,0.0%,N/A,0.0%,5,20.0%,2,8.0%,1,4.0%,N/A,0.0%,5:1,15.00,5.00,10.00,12.00,3.00,0.00,0.00,0.00,0.00,0.00,15.00,0,0.0%,9.2,0.0%,50.0%,50.0%,0.0%,0.0%,100.0%,0.0%,.3:1,100%,49,,,0,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,31,Southern High,275031,56275031,210299000637,14065,1113.01,1227,722,58.8%,505,41.2%,557,45.4%,394,32.1%,224,18.3%,24,2.0%,0,0.0%,1,0.1%,27,2.2%,848,69.1%,72,5.9%,89.1%,7.9%,2.5%,N/A,114,47.7%,100,41.8%,14,5.9%,5,2.1%,50,20.9%,4,1.7%,50,20.9%,16,6.7%,15:1,87.00,44.00,43.00,79.00,5.00,1.00,1.00,1.00,0.00,0.00,87.00,1,0.0%,8.2,15.7%,53.0%,27.7%,2.4%,1.2%,100.0%,0.0%,1.1:1,100%,996,0,1,432,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,29,St Joseph Children's Home,275029,56275029,210299001633,24149,22.49,28,15,53.6%,13,46.4%,22,78.6%,2,7.1%,1,3.6%,0,0.0%,0,0.0%,1,3.6%,2,7.1%,23,82.1%,0,0.0%,98.1%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9:1,3.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,,0.0%,22.7,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,.7:1,100%,54,,,0,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,64,St Matthews Elementary,275064,56275064,210299000658,13071,540.3,566,296,52.3%,270,47.7%,333,58.8%,137,24.2%,30,5.3%,20,3.5%,1,0.2%,0,0.0%,45,8.0%,266,47.0%,23,4.1%,95.6%,0.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,32.00,4.00,28.00,28.00,4.00,0.00,0.00,0.00,0.00,0.00,32.00,3,0.0%,18.6,0.0%,48.3%,48.3%,3.4%,0.0%,100.0%,0.0%,3.4:1,100%,550,55,10,4600,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,71,Stonestreet Elementary,275071,56275071,210299000665,15133,407.33,426,239,56.1%,187,43.9%,285,66.9%,47,11.0%,58,13.6%,5,1.2%,0,0.0%,7,1.6%,24,5.6%,295,69.2%,15,3.5%,94.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,31.00,1.00,30.00,28.00,2.00,0.00,1.00,0.00,0.00,0.00,31.00,2,0.0%,13.7,16.0%,48.0%,36.0%,0.0%,0.0%,100.0%,0.0%,5.4:1,100%,160,250,2,500,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,211,Stopher Elementary,275211,56275211,210299002197,11823,743.52,756,385,50.9%,371,49.1%,492,65.1%,87,11.5%,42,5.6%,89,11.8%,2,0.3%,1,0.1%,43,5.7%,79,10.4%,20,2.6%,97.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,42.00,5.00,37.00,37.00,5.00,0.00,0.00,0.00,0.00,0.00,42.00,10,0.0%,15.2,13.5%,37.8%,48.6%,0.0%,0.0%,100.0%,0.0%,4.9:1,100%,736,0,5,1473,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,144,Stuart Seventh- and Eighth-Grade Academy,275144,56275144,210299001427,15406,607.68,654,337,51.5%,317,48.5%,284,43.4%,276,42.2%,61,9.3%,1,0.2%,0,0.0%,2,0.3%,30,4.6%,550,84.1%,22,3.4%,90.7%,3.1%,0.2%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,43.00,19.00,24.00,31.00,11.00,0.00,1.00,0.00,0.00,0.00,43.00,1,0.0%,4.5,31.3%,56.3%,12.5%,0.0%,0.0%,100.0%,0.0%,.5:1,100%,590,180,2,500,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,590,The Academy @ Shawnee,275590,56275590,210299000777,18867,588.19,639,398,62.3%,241,37.7%,262,41.0%,335,52.4%,21,3.3%,7,1.1%,1,0.2%,0,0.0%,13,2.0%,493,77.2%,37,5.8%,85.9%,14.4%,2.7%,N/A,47,54.0%,40,46.0%,7,8.1%,3,3.5%,15,17.2%,N/A,0.0%,9,10.3%,13,14.9%,11:1,56.00,25.00,31.00,43.00,10.00,2.00,1.00,0.00,0.00,0.00,56.00,1,0.0%,7.4,20.6%,57.1%,15.9%,4.8%,1.6%,100.0%,1.4%,.9:1,100%,300,0,2,375,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,19,The Brook-Dupont,275019,56275019,210299001629,27903,24.63,29,18,62.1%,11,37.9%,23,79.3%,5,17.2%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,3.4%,16,55.2%,0,0.0%,100.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7:1,4.00,1.00,3.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,,0.0%,17.5,0.0%,25.0%,75.0%,0.0%,0.0%,100.0%,0.0%,2.5:1,100%,20,,,0,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,20,The Brook-KMI,275020,56275020,210299001474,22456,52.43,72,37,51.4%,35,48.6%,49,68.1%,20,27.8%,1,1.4%,0,0.0%,0,0.0%,0,0.0%,2,2.8%,34,47.2%,4,5.6%,100.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,6.00,1.00,5.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,6.00,,0.0%,12.8,0.0%,33.3%,66.7%,0.0%,0.0%,100.0%,0.0%,1.7:1,100%,68,,,0,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,201,The Phoenix School of Discovery,275201,56275201,210299002121,24377,304.39,342,225,65.8%,117,34.2%,229,67.0%,88,25.7%,6,1.8%,2,0.6%,2,0.6%,0,0.0%,15,4.4%,,0.0%,,0.0%,87.0%,N/A,N/A,N/A,26,42.6%,24,39.3%,2,3.3%,1,1.6%,20,32.8%,1,1.6%,6,9.8%,7,11.5%,10:1,35.00,11.00,24.00,30.00,4.00,0.00,1.00,0.00,0.00,0.00,35.00,1,0.0%,9.1,17.4%,32.6%,41.3%,6.5%,2.2%,100.0%,0.0%,.7:1,100%,174,,,50,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,90,Thomas Jefferson Middle,275090,56275090,210299000682,12784,843.01,900,476,52.9%,424,47.1%,268,29.8%,384,42.7%,188,20.9%,36,4.0%,1,0.1%,2,0.2%,21,2.3%,756,84.0%,55,6.1%,92.4%,0.4%,0.2%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,55.00,9.00,46.00,44.00,11.00,0.00,0.00,0.00,0.00,0.00,55.00,1,0.0%,7.4,23.8%,54.0%,20.6%,0.0%,1.6%,100.0%,1.5%,2.9:1,100%,611,67,9,171,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,104,Trunnell Elementary,275104,56275104,210299000694,14148,476.6,500,245,49.0%,255,51.0%,206,41.2%,173,34.6%,64,12.8%,21,4.2%,0,0.0%,1,0.2%,35,7.0%,409,81.8%,13,2.6%,94.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,34.00,1.00,33.00,31.00,3.00,0.00,0.00,0.00,0.00,0.00,34.00,1,0.0%,11.8,12.5%,68.8%,18.8%,0.0%,0.0%,100.0%,0.0%,2.2:1,100%,334,52,2,505,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,16,Tully Elementary,275016,56275016,210299000631,12919,658.56,684,361,52.8%,323,47.2%,481,70.3%,87,12.7%,40,5.8%,21,3.1%,1,0.1%,0,0.0%,54,7.9%,227,33.2%,27,3.9%,96.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,45.00,7.00,38.00,40.00,5.00,0.00,0.00,0.00,0.00,0.00,45.00,9,0.0%,13.9,10.3%,43.6%,43.6%,2.6%,0.0%,100.0%,0.0%,2.4:1,100%,504,150,2,4322,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,124,U of L PACT Program,275124,56275124,210299001935,25095,7.95,9,6,66.7%,3,33.3%,5,55.6%,4,44.4%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,93.4%,N/A,N/A,N/A,1,33.3%,1,33.3%,N/A,0.0%,N/A,0.0%,N/A,0.0%,1,33.3%,1,33.3%,N/A,0.0%,9:1,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,0.0%,12,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0:1,100%,9,,,0,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,33,Valley High,275033,56275033,210299000639,15390,1093.46,1186,612,51.6%,574,48.4%,649,54.7%,460,38.8%,36,3.0%,7,0.6%,1,0.1%,1,0.1%,32,2.7%,917,77.3%,67,5.6%,86.9%,11.6%,2.2%,N/A,107,45.3%,102,43.2%,5,2.1%,N/A,0.0%,64,27.1%,4,1.7%,32,13.6%,29,12.3%,13:1,89.00,45.00,44.00,81.00,5.00,2.00,1.00,0.00,0.00,0.00,89.00,3,0.0%,6.9,28.6%,48.4%,17.6%,4.4%,0.0%,99.0%,0.0%,1.3:1,100%,500,0,2,338,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,51,Waggener High,275051,56275051,210299000649,14257,763.58,835,434,52.0%,401,48.0%,273,32.7%,410,49.1%,106,12.7%,18,2.2%,0,0.0%,0,0.0%,28,3.4%,586,70.2%,25,3.0%,88.3%,8.4%,2.4%,N/A,118,60.8%,97,50.0%,21,10.8%,2,1.0%,54,27.8%,1,0.5%,10,5.2%,9,4.6%,15:1,55.00,27.00,28.00,48.00,6.00,0.00,1.00,0.00,0.00,0.00,55.00,6,0.0%,9.1,14.3%,50.8%,23.8%,7.9%,3.2%,100.0%,1.5%,.9:1,100%,430,38,2,250,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,34,Waller-Williams Environmental,275034,56275034,210299001529,52289,93.89,113,100,88.5%,13,11.5%,30,26.5%,74,65.5%,3,2.7%,0,0.0%,0,0.0%,0,0.0%,6,5.3%,100,88.5%,2,1.8%,91.9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5:1,24.00,10.00,14.00,16.00,7.00,0.00,0.00,1.00,0.00,0.00,24.00,0,0.0%,12.7,4.8%,57.1%,33.3%,4.8%,0.0%,100.0%,0.0%,1.2:1,100%,113,,,0,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,69,Watson Lane Elementary,275069,56275069,210299000663,15240,303.92,323,166,51.4%,157,48.6%,236,73.1%,41,12.7%,24,7.4%,0,0.0%,0,0.0%,1,0.3%,21,6.5%,276,85.4%,13,4.0%,92.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,25.00,8.00,17.00,23.00,2.00,0.00,0.00,0.00,0.00,0.00,25.00,1,0.0%,7.2,40.0%,35.0%,25.0%,0.0%,0.0%,100.0%,0.0%,1.6:1,100%,290,30,3,100,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,72,Watterson Elementary,275072,56275072,210299000666,12224,542.03,563,278,49.4%,285,50.6%,199,35.3%,238,42.3%,58,10.3%,18,3.2%,0,0.0%,3,0.5%,47,8.3%,408,72.5%,30,5.3%,95.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,36.00,4.00,32.00,34.00,1.00,0.00,1.00,0.00,0.00,0.00,36.00,1,0.0%,9.2,18.8%,53.1%,28.1%,0.0%,0.0%,100.0%,0.0%,1.8:1,100%,492,53,2,1200,JEFF CO,909
20162017,56,JEFFERSON,275,Jefferson County,116,Wellington Elementary,275116,56275116,210299000701,13640,439.25,462,218,47.2%,244,52.8%,158,34.2%,247,53.5%,20,4.3%,5,1.1%,0,0.0%,0,0.0%,32,6.9%,366,79.2%,23,5.0%,94.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,30.00,6.00,24.00,21.00,9.00,0.00,0.00,0.00,0.00,0.00,30.00,1,0.0%,8.1,41.4%,41.4%,17.2%,0.0%,0.0%,100.0%,0.0%,3:1,100%,422,104,2,50,JEFF CO,909
