SCH_YEAR,SCH_CD,DIST_NAME,SCH_NAME,MEMBERSHIP_TOTAL,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_OTHER_CNT,MEMBERSHIP_OTHER_PCT,MEMBERSHIP_FREE_LUNCH_CNT,MEMBERSHIP_REDUCED_LUNCH_CNT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FULLTIME_TCH_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS
20112012,275030,Jefferson County,Liberty High School,,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,275520,Jefferson County,Lincoln Elementary Performing Arts,391,11670,374.73,146,37.3%,245,62.7%,74,18.9%,233,59.6%,66,16.9%,5,1.3%,3,0.8%,0,0.0%,10,2.6%,293,22,95.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,28.65,0,0.0%,7.2,30.0%,53.3%,13.3%,3.3%,0.0%,100.0%,0.0%,3.4:1,99.1%,300,147,2,500
20112012,275138,Jefferson County,Louisville Day Treatment,33,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,275047,Jefferson County,Louisville Male High School,1659,6170,"1,630.33",758,45.7%,901,54.3%,"1,068",64.4%,525,31.6%,30,1.8%,26,1.6%,2,0.1%,0,0.0%,8,0.5%,304,92,97.3%,1.1%,0.2%,84.7%,368,92.9%,328,82.8%,40,10.1%,0,0.0%,5,1.3%,11,2.8%,2,0.5%,10,2.5%,21:1,80.75,4,0.0%,12.8,5.9%,51.8%,37.6%,2.4%,2.4%,100.0%,0.0%,4.6:1,95.7%,850,601,4,"12,000"
20112012,275463,Jefferson County,Louisville Metro Youth Center,57,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,275146,Jefferson County,Lowe Elementary School,606,8510,587.72,308,50.8%,298,49.2%,369,60.9%,110,18.2%,49,8.1%,48,7.9%,2,0.3%,1,0.2%,27,4.5%,161,25,96.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,30.30,2,0.0%,17.1,11.4%,51.4%,37.1%,0.0%,0.0%,100.0%,0.0%,4.2:1,97.1%,543,62,4,"2,835"
20112012,275107,Jefferson County,Luhr Elementary,475,10840,453.65,275,57.9%,200,42.1%,212,44.6%,159,33.5%,85,17.9%,8,1.7%,0,0.0%,0,0.0%,11,2.3%,330,28,95.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,27.60,0,0.0%,16.6,3.2%,54.8%,38.7%,0.0%,3.2%,100.0%,0.0%,3.3:1,80.1%,378,12,2,"1,700"
20112012,275458,Jefferson County,Mary Ryan Academy,28,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,275193,Jefferson County,Maryhurst,61,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,275480,Jefferson County,Maupin Elementary,437,12859,425.35,237,54.2%,200,45.8%,61,14.0%,312,71.4%,25,5.7%,27,6.2%,0,0.0%,0,0.0%,12,2.7%,442,28,95.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,33.40,3,0.0%,11.3,10.5%,50.0%,36.8%,0.0%,2.6%,100.0%,0.0%,2.5:1,84%,195,100,2,254
20112012,275440,Jefferson County,Mcferran Preparatory Academy,734,9971,704.81,367,50.0%,367,50.0%,182,24.8%,455,62.0%,77,10.5%,11,1.5%,0,0.0%,1,0.1%,8,1.1%,806,50,96.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,49.50,5,0.0%,9.4,24.0%,46.0%,30.0%,0.0%,0.0%,100.0%,0.0%,3:1,80.7%,673,53,2,"3,248"
20112012,275022,Jefferson County,Medora Elementary,425,8390,407.42,209,49.2%,216,50.8%,330,77.6%,80,18.8%,7,1.6%,0,0.0%,0,0.0%,1,0.2%,7,1.6%,229,27,96.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21:1,20.65,0,0.0%,13.5,24.0%,60.0%,16.0%,0.0%,0.0%,100.0%,0.0%,3.9:1,83.8%,280,20,2,"1,880"
20112012,275340,Jefferson County,Meyzeek Middle School,1103,6469,"1,066.06",613,55.6%,490,44.4%,521,47.2%,387,35.1%,22,2.0%,138,12.5%,2,0.2%,1,0.1%,32,2.9%,497,46,95.6%,1.0%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,58.72,7,0.0%,9.7,16.9%,46.2%,36.9%,0.0%,0.0%,100.0%,0.0%,3:1,68.9%,805,85,4,"2,600"
20112012,275024,Jefferson County,Middletown Elementary,594,8635,575.55,294,49.5%,300,50.5%,347,58.4%,171,28.8%,33,5.6%,32,5.4%,1,0.2%,0,0.0%,10,1.7%,234,34,95.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,34.81,0,0.0%,12.7,12.2%,53.7%,34.1%,0.0%,0.0%,100.0%,0.0%,3.2:1,78.2%,568,78,12,"19,545"
20112012,275147,Jefferson County,Mill Creek Elementary,465,9986,447.8,234,50.3%,231,49.7%,158,34.0%,266,57.2%,25,5.4%,2,0.4%,1,0.2%,0,0.0%,13,2.8%,385,44,95.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,27.50,0,0.0%,5.5,31.3%,50.0%,18.8%,0.0%,0.0%,100.0%,0.0%,2.7:1,76.1%,465,267,2,"3,680"
20112012,275099,Jefferson County,Minors Lane Elementary,278,15663,251.86,154,55.4%,124,44.6%,94,33.8%,58,20.9%,115,41.4%,6,2.2%,0,0.0%,0,0.0%,5,1.8%,316,10,94.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,21.18,0,0.0%,6.9,21.4%,50.0%,28.6%,0.0%,0.0%,100.0%,0.0%,2.8:1,100%,270,8,2,170
20112012,275155,Jefferson County,Moore Traditional School,1625,8511,"1,531.59",827,50.9%,798,49.1%,875,53.8%,549,33.8%,170,10.5%,20,1.2%,0,0.0%,0,0.0%,11,0.7%,977,188,92.9%,4.0%,2.1%,52.8%,82,56.6%,77,53.1%,5,3.4%,4,2.8%,28,19.3%,8,5.5%,19,13.1%,4,2.8%,15:1,109.61,1,0.0%,8.9,22.7%,49.6%,24.4%,0.0%,3.4%,100.0%,2.5%,1.9:1,39.2%,"1,372",45,4,60
20112012,275159,Jefferson County,Myers Middle School,756,8757,722.58,383,50.7%,373,49.3%,260,34.4%,384,50.8%,82,10.8%,13,1.7%,2,0.3%,1,0.1%,14,1.9%,539,47,93.8%,0.9%,0.2%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,46.10,1,0.0%,8.2,13.7%,66.7%,17.6%,0.0%,2.0%,100.0%,0.0%,2.5:1,78.9%,400,0,2,600
20112012,275041,Jefferson County,Newburg Middle School,1027,6810,987.88,558,54.3%,469,45.7%,379,36.9%,527,51.3%,70,6.8%,31,3.0%,1,0.1%,0,0.0%,19,1.9%,570,77,95.6%,0.9%,0.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,52.25,2,0.0%,11.1,16.1%,60.7%,23.2%,0.0%,0.0%,100.0%,0.0%,2.7:1,78.8%,850,725,4,550
20112012,275435,Jefferson County,Noe Middle,1300,7211,"1,258.36",541,41.6%,759,58.4%,686,52.8%,504,38.8%,46,3.5%,44,3.4%,2,0.2%,1,0.1%,17,1.3%,601,69,95.7%,0.2%,0.2%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,63.60,3,0.0%,12.6,16.0%,53.3%,30.7%,0.0%,0.0%,100.0%,1.3%,2.4:1,78.7%,"1,151",79,9,"4,646"
20112012,275096,Jefferson County,Norton Elementary School,724,7816,688.74,372,51.4%,352,48.6%,462,63.8%,158,21.8%,23,3.2%,69,9.5%,0,0.0%,1,0.1%,11,1.5%,157,13,95.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,38.70,0,0.0%,14.2,5.0%,67.5%,25.0%,2.5%,0.0%,100.0%,0.0%,5:1,83.5%,700,30,8,"10,500"
20112012,275027,Jefferson County,Okolona Elementary School,314,11603,293,149,47.5%,165,52.5%,160,51.0%,93,29.6%,51,16.2%,2,0.6%,1,0.3%,0,0.0%,7,2.2%,255,22,94.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,18.90,1,0.0%,8.2,26.9%,53.8%,19.2%,0.0%,0.0%,100.0%,3.7%,1.9:1,84.2%,448,57,2,"1,100"
20112012,275784,Jefferson County,Peace Academy School,197,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,275075,Jefferson County,Pleasure Ridge Park High,1726,7547,"1,659.56",865,50.1%,861,49.9%,"1,209",70.0%,423,24.5%,52,3.0%,19,1.1%,2,0.1%,0,0.0%,21,1.2%,808,166,91.2%,9.2%,1.8%,70.3%,326,77.4%,316,75.1%,10,2.4%,8,1.9%,59,14.0%,14,3.3%,2,0.5%,12,2.9%,18:1,98.10,1,0.0%,11.1,16.7%,54.9%,27.5%,0.0%,1.0%,100.0%,0.0%,3.2:1,76.8%,"1,480",0,2,"8,625"
20112012,275500,Jefferson County,Portland Elementary,247,13528,235.91,139,56.3%,108,43.7%,134,54.3%,106,42.9%,1,0.4%,0,0.0%,1,0.4%,0,0.0%,5,2.0%,211,9,95.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,20.00,1,0.0%,7.7,14.3%,42.9%,42.9%,0.0%,0.0%,100.0%,0.0%,1.2:1,87.4%,181,86,7,230
20112012,275128,Jefferson County,Price Elementary,523,10354,503.63,270,51.6%,253,48.4%,117,22.4%,290,55.4%,79,15.1%,17,3.3%,0,0.0%,0,0.0%,20,3.8%,440,37,95.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,34.50,0,0.0%,8.9,10.3%,53.8%,35.9%,0.0%,0.0%,100.0%,0.0%,3.2:1,86.8%,275,220,2,915
20112012,275219,Jefferson County,Ramsey Middle School,819,6362,783.77,416,50.8%,403,49.2%,463,56.5%,277,33.8%,40,4.9%,19,2.3%,1,0.1%,1,0.1%,18,2.2%,329,69,95.3%,0.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21:1,39.60,1,0.0%,8.7,20.5%,56.4%,23.1%,0.0%,0.0%,100.0%,0.0%,2.2:1,79.2%,"2,028",300,2,200
20112012,275081,Jefferson County,Rangeland Elementary,482,10163,466.8,252,52.3%,230,47.7%,88,18.3%,240,49.8%,125,25.9%,16,3.3%,1,0.2%,0,0.0%,12,2.5%,417,21,95.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,32.15,0,0.0%,9.4,23.1%,59.0%,15.4%,2.6%,0.0%,100.0%,0.0%,3.6:1,83.6%,350,100,20,600
20112012,275530,Jefferson County,Roosevelt Perry Elementary,338,12604,322.28,183,54.1%,155,45.9%,84,24.9%,180,53.3%,51,15.1%,14,4.1%,1,0.3%,0,0.0%,8,2.4%,343,12,94.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,23.30,1,0.0%,9.6,22.9%,54.3%,20.0%,2.9%,0.0%,100.0%,0.0%,1.1:1,83.6%,207,134,2,"1,500"
20112012,275560,Jefferson County,Rutherford Elementary,570,9434,540.54,303,53.2%,267,46.8%,201,35.3%,170,29.8%,71,12.5%,112,19.6%,1,0.2%,2,0.4%,13,2.3%,521,32,94.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,35.71,0,0.0%,7.1,34.5%,41.4%,24.1%,0.0%,0.0%,100.0%,0.0%,4.5:1,83.5%,293,2,2,"1,696"
20112012,275064,Jefferson County,ST Matthews Elementary,585,8851,566.97,302,51.6%,283,48.4%,429,73.3%,93,15.9%,25,4.3%,24,4.1%,0,0.0%,0,0.0%,14,2.4%,157,22,96.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,30.75,0,0.0%,17.4,2.8%,52.8%,44.4%,0.0%,0.0%,100.0%,0.0%,4.2:1,83.6%,629,161,48,"6,908"
20112012,275086,Jefferson County,Sanders Elementary,479,8987,458.77,244,50.9%,235,49.1%,308,64.3%,139,29.0%,19,4.0%,1,0.2%,0,0.0%,0,0.0%,12,2.5%,363,37,94.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,29.00,0,0.0%,9.9,11.4%,68.6%,20.0%,0.0%,0.0%,100.0%,0.0%,2.8:1,83.5%,397,268,2,"3,200"
20112012,275063,Jefferson County,Schaffner Elementary,593,7234,586.08,288,48.6%,305,51.4%,376,63.4%,175,29.5%,14,2.4%,10,1.7%,0,0.0%,0,0.0%,18,3.0%,181,56,97.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,29.00,0,0.0%,16.9,9.4%,65.6%,25.0%,0.0%,0.0%,100.0%,0.0%,4.4:1,83.5%,500,136,2,"2,300"
20112012,275580,Jefferson County,Semple Elementary,468,12578,443.23,234,50.0%,234,50.0%,219,46.8%,203,43.4%,25,5.3%,6,1.3%,1,0.2%,0,0.0%,14,3.0%,494,20,94.3%,1.9%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,36.70,3,0.0%,9,18.8%,53.1%,28.1%,0.0%,0.0%,100.0%,0.0%,2.4:1,84.2%,282,35,1,"1,364"
20112012,275073,Jefferson County,Seneca High,1278,9518,"1,226.89",684,53.5%,594,46.5%,608,47.6%,495,38.7%,124,9.7%,27,2.1%,1,0.1%,1,0.1%,22,1.7%,747,90,91.6%,9.9%,2.0%,59.7%,167,53.9%,154,49.7%,13,4.2%,20,6.5%,33,10.6%,69,22.3%,12,3.9%,9,2.9%,14:1,88.43,2,0.0%,10.1,10.8%,44.1%,42.2%,0.0%,2.9%,100.0%,0.0%,2.4:1,75.7%,"1,000",0,1,676
20112012,275097,Jefferson County,Shacklette Elementary,460,9322,438.32,262,57.0%,198,43.0%,243,52.8%,189,41.1%,16,3.5%,7,1.5%,0,0.0%,0,0.0%,5,1.1%,292,42,94.7%,1.1%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,27.40,0,0.0%,8.4,19.4%,58.1%,22.6%,0.0%,0.0%,100.0%,0.0%,2.1:1,83.4%,248,65,1,315
20112012,275610,Jefferson County,Shelby Traditional Academy,588,9624,560.73,308,52.4%,280,47.6%,210,35.7%,278,47.3%,61,10.4%,17,2.9%,4,0.7%,3,0.5%,15,2.6%,489,29,95.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,36.30,0,0.0%,8.9,26.2%,50.0%,23.8%,0.0%,0.0%,100.0%,0.0%,3.4:1,84.1%,391,179,2,376
20112012,275103,Jefferson County,Slaughter Elementary,426,11281,419.32,211,49.5%,215,50.5%,80,18.8%,176,41.3%,144,33.8%,5,1.2%,0,0.0%,0,0.0%,21,4.9%,337,29,95.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,31.49,0,0.0%,9.7,18.9%,54.1%,27.0%,0.0%,0.0%,100.0%,0.0%,2.6:1,83.2%,310,75,2,"1,000"
20112012,275087,Jefferson County,Smyrna Elementary,517,8899,493.25,258,49.9%,259,50.1%,345,66.7%,116,22.4%,22,4.3%,17,3.3%,2,0.4%,1,0.2%,14,2.7%,241,45,96.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,28.75,0,0.0%,13.1,8.3%,52.8%,38.9%,0.0%,0.0%,100.0%,0.0%,3.6:1,83.3%,425,60,2,"2,500"
20112012,275050,Jefferson County,South Park Tapp,146,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,275031,Jefferson County,Southern High School,1150,9422,"1,102.45",661,57.5%,489,42.5%,676,58.8%,362,31.5%,87,7.6%,17,1.5%,2,0.2%,0,0.0%,6,0.5%,676,103,91.4%,9.5%,3.7%,61.3%,101,42.3%,86,36.0%,15,6.3%,50,20.9%,41,17.2%,27,11.3%,4,1.7%,16,6.7%,14:1,82.00,3,0.0%,8.2,17.3%,59.3%,22.2%,0.0%,1.2%,100.0%,2.3%,1.4:1,76.3%,628,0,0,"2,468"
20112012,275029,Jefferson County,St Joseph Childrens Home,22,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,275071,Jefferson County,Stonestreet Elementary,464,10655,445.49,238,51.3%,226,48.7%,307,66.2%,84,18.1%,51,11.0%,19,4.1%,0,0.0%,0,0.0%,3,0.6%,292,32,95.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,27.61,0,0.0%,9.9,17.1%,60.0%,22.9%,0.0%,0.0%,100.0%,0.0%,3.8:1,83.6%,425,180,2,350
20112012,275211,Jefferson County,Stopher Elementary,760,7365,736.08,410,53.9%,350,46.1%,518,68.2%,139,18.3%,25,3.3%,58,7.6%,1,0.1%,11,1.4%,8,1.1%,102,9,96.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,37.30,8,0.0%,13.3,7.7%,43.6%,48.7%,0.0%,0.0%,100.0%,0.0%,2.6:1,88.8%,760,20,2,"1,709"
20112012,275144,Jefferson County,Stuart Middle,1027,8320,963.18,522,50.8%,505,49.2%,623,60.7%,333,32.4%,42,4.1%,11,1.1%,0,0.0%,1,0.1%,17,1.7%,676,106,92.3%,0.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,63.50,1,0.0%,9.1,22.5%,54.9%,16.9%,2.8%,2.8%,100.0%,0.0%,1.6:1,78.7%,689,90,1,435
20112012,275590,Jefferson County,The Academy @ Shawnee,460,16886,429.86,261,56.7%,199,43.3%,179,38.9%,263,57.2%,4,0.9%,2,0.4%,1,0.2%,1,0.2%,10,2.2%,421,22,88.7%,9.6%,7.1%,42.3%,70,79.5%,67,76.1%,3,3.4%,0,0.0%,14,15.9%,2,2.3%,1,1.1%,1,1.1%,10:1,45.50,1,0.0%,8.2,18.2%,49.1%,27.3%,1.8%,3.6%,100.0%,0.0%,.8:1,89.8%,125,0,3,100
20112012,275019,Jefferson County,The Brook-Dupont,40,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,275020,Jefferson County,The Brook-Kmi,73,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,275201,Jefferson County,The Phoenix School Of Discovery,311,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,275090,Jefferson County,Thomas Jefferson Middle,954,8688,905.72,527,55.2%,427,44.8%,355,37.2%,396,41.5%,168,17.6%,26,2.7%,1,0.1%,0,0.0%,8,0.8%,707,76,94.3%,0.4%,0.1%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,59.60,0,0.0%,9.6,15.1%,57.5%,23.3%,1.4%,2.7%,100.0%,0.0%,1.8:1,98.6%,750,32,10,"7,500"
20112012,275104,Jefferson County,Trunnell Elementary,619,8071,578.99,325,52.5%,294,47.5%,317,51.2%,210,33.9%,53,8.6%,18,2.9%,0,0.0%,2,0.3%,19,3.1%,432,41,94.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,31.53,2,0.0%,8.5,13.2%,57.9%,26.3%,0.0%,2.6%,100.0%,0.0%,3.5:1,83.5%,375,35,2,"1,500"
