Fiscal Year,District,Rank,Years,,I,II,III
2012 - 2013,521 Russell County,II,37,,49744,0,0
2012 - 2013,521 Russell County,II,38,,49744,0,0
2012 - 2013,521 Russell County,II,39,,49744,0,0
2012 - 2013,521 Russell County,II,40,,49744,0,0
2012 - 2013,521 Russell County,III,0,,33986,0,0
2012 - 2013,521 Russell County,III,1,,33986,0,0
2012 - 2013,521 Russell County,III,2,,33986,0,0
2012 - 2013,521 Russell County,III,3,,33986,0,0
2012 - 2013,521 Russell County,III,4,,37880,0,0
2012 - 2013,521 Russell County,III,5,,37880,0,0
2012 - 2013,521 Russell County,III,6,,37880,0,0
2012 - 2013,521 Russell County,III,7,,37880,0,0
2012 - 2013,521 Russell County,III,8,,37880,0,0
2012 - 2013,521 Russell County,III,9,,37880,0,0
2012 - 2013,521 Russell County,III,10,,42820,0,0
2012 - 2013,521 Russell County,III,11,,42820,0,0
2012 - 2013,521 Russell County,III,12,,42820,0,0
2012 - 2013,521 Russell County,III,13,,42820,0,0
2012 - 2013,521 Russell County,III,14,,42820,0,0
2012 - 2013,521 Russell County,III,15,,44308,0,0
2012 - 2013,521 Russell County,III,16,,44308,0,0
2012 - 2013,521 Russell County,III,17,,44308,0,0
2012 - 2013,521 Russell County,III,18,,44308,0,0
2012 - 2013,521 Russell County,III,19,,44308,0,0
2012 - 2013,521 Russell County,III,20,,45028,0,0
2012 - 2013,521 Russell County,III,21,,45028,0,0
2012 - 2013,521 Russell County,III,22,,45028,0,0
2012 - 2013,521 Russell County,III,23,,45028,0,0
2012 - 2013,521 Russell County,III,24,,45656,0,0
2012 - 2013,521 Russell County,III,25,,45656,0,0
2012 - 2013,521 Russell County,III,26,,45656,0,0
2012 - 2013,521 Russell County,III,27,,45656,0,0
2012 - 2013,521 Russell County,III,28,,45656,0,0
2012 - 2013,521 Russell County,III,29,,45656,0,0
2012 - 2013,521 Russell County,III,30,,45656,0,0
2012 - 2013,521 Russell County,III,31,,45656,0,0
2012 - 2013,521 Russell County,III,32,,45656,0,0
2012 - 2013,521 Russell County,III,33,,45656,0,0
2012 - 2013,521 Russell County,III,34,,45656,0,0
2012 - 2013,521 Russell County,III,35,,45656,0,0
2012 - 2013,521 Russell County,III,36,,45656,0,0
2012 - 2013,521 Russell County,III,37,,45656,0,0
2012 - 2013,521 Russell County,III,38,,45656,0,0
2012 - 2013,521 Russell County,III,39,,45656,0,0
2012 - 2013,521 Russell County,III,40,,45656,0,0
2012 - 2013,521 Russell County,IV,0,,28727,0,0
2012 - 2013,521 Russell County,IV,1,,28727,0,0
2012 - 2013,521 Russell County,IV,2,,28727,0,0
2012 - 2013,521 Russell County,IV,3,,28727,0,0
2012 - 2013,521 Russell County,IV,4,,28727,0,0
2012 - 2013,521 Russell County,IV,5,,28727,0,0
2012 - 2013,521 Russell County,IV,6,,28727,0,0
2012 - 2013,521 Russell County,IV,7,,28727,0,0
2012 - 2013,521 Russell County,IV,8,,28727,0,0
2012 - 2013,521 Russell County,IV,9,,28727,0,0
2012 - 2013,521 Russell County,IV,10,,28727,0,0
2012 - 2013,521 Russell County,IV,11,,28727,0,0
2012 - 2013,521 Russell County,IV,12,,28727,0,0
2012 - 2013,521 Russell County,IV,13,,28727,0,0
2012 - 2013,521 Russell County,IV,14,,28727,0,0
2012 - 2013,521 Russell County,IV,15,,28727,0,0
2012 - 2013,521 Russell County,IV,16,,28727,0,0
2012 - 2013,521 Russell County,IV,17,,28727,0,0
2012 - 2013,521 Russell County,IV,18,,28727,0,0
2012 - 2013,521 Russell County,IV,19,,28727,0,0
2012 - 2013,521 Russell County,IV,20,,28727,0,0
2012 - 2013,521 Russell County,IV,21,,28727,0,0
2012 - 2013,521 Russell County,IV,22,,28727,0,0
2012 - 2013,521 Russell County,IV,23,,28727,0,0
2012 - 2013,521 Russell County,IV,24,,28727,0,0
2012 - 2013,521 Russell County,IV,25,,28727,0,0
2012 - 2013,521 Russell County,IV,26,,28727,0,0
2012 - 2013,521 Russell County,IV,27,,28727,0,0
2012 - 2013,521 Russell County,IV,28,,28727,0,0
2012 - 2013,521 Russell County,IV,29,,28727,0,0
2012 - 2013,521 Russell County,IV,30,,28727,0,0
2012 - 2013,521 Russell County,IV,31,,28727,0,0
2012 - 2013,521 Russell County,IV,32,,28727,0,0
2012 - 2013,521 Russell County,IV,33,,28727,0,0
2012 - 2013,521 Russell County,IV,34,,28727,0,0
2012 - 2013,521 Russell County,IV,35,,28727,0,0
2012 - 2013,521 Russell County,IV,36,,28727,0,0
2012 - 2013,521 Russell County,IV,37,,28727,0,0
2012 - 2013,521 Russell County,IV,38,,28727,0,0
2012 - 2013,521 Russell County,IV,39,,28727,0,0
2012 - 2013,521 Russell County,IV,40,,28727,0,0
2012 - 2013,521 Russell County,V,0,,28727,0,0
2012 - 2013,521 Russell County,V,1,,28727,0,0
2012 - 2013,521 Russell County,V,2,,28727,0,0
2012 - 2013,521 Russell County,V,3,,28727,0,0
2012 - 2013,521 Russell County,V,4,,28727,0,0
2012 - 2013,521 Russell County,V,5,,28727,0,0
2012 - 2013,521 Russell County,V,6,,28727,0,0
2012 - 2013,521 Russell County,V,7,,28727,0,0
2012 - 2013,521 Russell County,V,8,,28727,0,0
2012 - 2013,521 Russell County,V,9,,28727,0,0
2012 - 2013,521 Russell County,V,10,,28727,0,0
2012 - 2013,521 Russell County,V,11,,28727,0,0
2012 - 2013,521 Russell County,V,12,,28727,0,0
2012 - 2013,521 Russell County,V,13,,28727,0,0
2012 - 2013,521 Russell County,V,14,,28727,0,0
2012 - 2013,521 Russell County,V,15,,28727,0,0
2012 - 2013,521 Russell County,V,16,,28727,0,0
2012 - 2013,521 Russell County,V,17,,28727,0,0
2012 - 2013,521 Russell County,V,18,,28727,0,0
2012 - 2013,521 Russell County,V,19,,28727,0,0
2012 - 2013,521 Russell County,V,20,,28727,0,0
2012 - 2013,521 Russell County,V,21,,28727,0,0
2012 - 2013,521 Russell County,V,22,,28727,0,0
2012 - 2013,521 Russell County,V,23,,28727,0,0
2012 - 2013,521 Russell County,V,24,,28727,0,0
2012 - 2013,521 Russell County,V,25,,28727,0,0
2012 - 2013,521 Russell County,V,26,,28727,0,0
2012 - 2013,521 Russell County,V,27,,28727,0,0
2012 - 2013,521 Russell County,V,28,,28727,0,0
2012 - 2013,521 Russell County,V,29,,28727,0,0
2012 - 2013,521 Russell County,V,30,,28727,0,0
2012 - 2013,521 Russell County,V,31,,28727,0,0
2012 - 2013,521 Russell County,V,32,,28727,0,0
2012 - 2013,521 Russell County,V,33,,28727,0,0
2012 - 2013,521 Russell County,V,34,,28727,0,0
2012 - 2013,521 Russell County,V,35,,28727,0,0
2012 - 2013,521 Russell County,V,36,,28727,0,0
2012 - 2013,521 Russell County,V,37,,28727,0,0
2012 - 2013,521 Russell County,V,38,,28727,0,0
2012 - 2013,521 Russell County,V,39,,28727,0,0
2012 - 2013,521 Russell County,V,40,,28727,0,0
2012 - 2013,522 Russell Independent,I,0,,44690,45327,45964
2012 - 2013,522 Russell Independent,I,1,,45005,45642,46279
2012 - 2013,522 Russell Independent,I,2,,45318,45955,46592
2012 - 2013,522 Russell Independent,I,3,,45578,46215,46852
2012 - 2013,522 Russell Independent,I,4,,49089,49741,50395
2012 - 2013,522 Russell Independent,I,5,,49406,50060,50714
2012 - 2013,522 Russell Independent,I,6,,49730,50384,51039
2012 - 2013,522 Russell Independent,I,7,,50052,50706,51360
2012 - 2013,522 Russell Independent,I,8,,50375,51029,51684
2012 - 2013,522 Russell Independent,I,9,,50697,51351,52005
2012 - 2013,522 Russell Independent,I,10,,55862,56516,57184
2012 - 2013,522 Russell Independent,I,11,,56182,56836,57490
2012 - 2013,522 Russell Independent,I,12,,56502,57156,57810
2012 - 2013,522 Russell Independent,I,13,,56711,57366,58020
2012 - 2013,522 Russell Independent,I,14,,57142,57796,58450
2012 - 2013,522 Russell Independent,I,15,,58992,59646,60300
2012 - 2013,522 Russell Independent,I,16,,59333,59987,60642
2012 - 2013,522 Russell Independent,I,17,,59677,60331,60986
2012 - 2013,522 Russell Independent,I,18,,60021,60676,61330
2012 - 2013,522 Russell Independent,I,19,,60363,61017,61671
2012 - 2013,522 Russell Independent,I,20,,60711,61365,62019
2012 - 2013,522 Russell Independent,I,21,,60976,61631,62285
2012 - 2013,522 Russell Independent,I,22,,61242,61896,62550
2012 - 2013,522 Russell Independent,I,23,,61510,62164,62819
2012 - 2013,522 Russell Independent,I,24,,61776,62430,63084
2012 - 2013,522 Russell Independent,I,25,,62043,62697,63351
2012 - 2013,522 Russell Independent,I,26,,62043,62697,63351
2012 - 2013,522 Russell Independent,I,27,,62043,62697,63351
2012 - 2013,522 Russell Independent,I,28,,62043,62697,63351
2012 - 2013,522 Russell Independent,I,29,,62043,62697,63351
2012 - 2013,522 Russell Independent,I,30,,62043,62697,63351
2012 - 2013,522 Russell Independent,I,31,,62043,62697,63351
2012 - 2013,522 Russell Independent,I,32,,62043,62697,63351
2012 - 2013,522 Russell Independent,I,33,,62043,62697,63351
2012 - 2013,522 Russell Independent,I,34,,62043,62697,63351
2012 - 2013,522 Russell Independent,I,35,,62043,62697,63351
2012 - 2013,522 Russell Independent,I,36,,62043,62697,63351
2012 - 2013,522 Russell Independent,I,37,,62043,62697,63351
2012 - 2013,522 Russell Independent,I,38,,62043,62697,63351
2012 - 2013,522 Russell Independent,I,39,,62043,62697,63351
2012 - 2013,522 Russell Independent,I,40,,62043,62697,63351
2012 - 2013,522 Russell Independent,II,0,,40467,40531,0
2012 - 2013,522 Russell Independent,II,1,,40773,40837,0
2012 - 2013,522 Russell Independent,II,2,,41093,41157,0
2012 - 2013,522 Russell Independent,II,3,,41406,41470,0
2012 - 2013,522 Russell Independent,II,4,,44836,44899,0
2012 - 2013,522 Russell Independent,II,5,,45202,45266,0
2012 - 2013,522 Russell Independent,II,6,,45577,45641,0
2012 - 2013,522 Russell Independent,II,7,,45828,45892,0
2012 - 2013,522 Russell Independent,II,8,,46140,46204,0
2012 - 2013,522 Russell Independent,II,9,,46446,46509,0
2012 - 2013,522 Russell Independent,II,10,,51162,51227,0
2012 - 2013,522 Russell Independent,II,11,,51483,51549,0
2012 - 2013,522 Russell Independent,II,12,,51801,51867,0
2012 - 2013,522 Russell Independent,II,13,,52123,52189,0
2012 - 2013,522 Russell Independent,II,14,,52442,52508,0
2012 - 2013,522 Russell Independent,II,15,,54288,54354,0
2012 - 2013,522 Russell Independent,II,16,,54630,54695,0
2012 - 2013,522 Russell Independent,II,17,,54973,55038,0
2012 - 2013,522 Russell Independent,II,18,,55317,55382,0
2012 - 2013,522 Russell Independent,II,19,,55661,55726,0
2012 - 2013,522 Russell Independent,II,20,,56008,56073,0
2012 - 2013,522 Russell Independent,II,21,,56276,56341,0
2012 - 2013,522 Russell Independent,II,22,,56543,56607,0
2012 - 2013,522 Russell Independent,II,23,,56810,56875,0
2012 - 2013,522 Russell Independent,II,24,,57075,57141,0
2012 - 2013,522 Russell Independent,II,25,,57342,57407,0
2012 - 2013,522 Russell Independent,II,26,,57342,57407,0
2012 - 2013,522 Russell Independent,II,27,,57342,57407,0
2012 - 2013,522 Russell Independent,II,28,,57342,57407,0
2012 - 2013,522 Russell Independent,II,29,,57342,57407,0
2012 - 2013,522 Russell Independent,II,30,,57342,57407,0
2012 - 2013,522 Russell Independent,II,31,,57342,57407,0
2012 - 2013,522 Russell Independent,II,32,,57342,57407,0
2012 - 2013,522 Russell Independent,II,33,,57342,57407,0
2012 - 2013,522 Russell Independent,II,34,,57342,57407,0
2012 - 2013,522 Russell Independent,II,35,,57342,57407,0
2012 - 2013,522 Russell Independent,II,36,,57342,57407,0
2012 - 2013,522 Russell Independent,II,37,,57342,57407,0
2012 - 2013,522 Russell Independent,II,38,,57342,57407,0
2012 - 2013,522 Russell Independent,II,39,,57342,57407,0
2012 - 2013,522 Russell Independent,II,40,,57342,57407,0
2012 - 2013,522 Russell Independent,III,0,,36509,36573,0
2012 - 2013,522 Russell Independent,III,1,,36748,36811,0
2012 - 2013,522 Russell Independent,III,2,,37061,37125,0
2012 - 2013,522 Russell Independent,III,3,,37378,37442,0
2012 - 2013,522 Russell Independent,III,4,,40744,40807,0
2012 - 2013,522 Russell Independent,III,5,,41108,41172,0
2012 - 2013,522 Russell Independent,III,6,,41420,41484,0
2012 - 2013,522 Russell Independent,III,7,,41737,41801,0
2012 - 2013,522 Russell Independent,III,8,,42044,42108,0
2012 - 2013,522 Russell Independent,III,9,,42357,42420,0
2012 - 2013,522 Russell Independent,III,10,,46943,47006,0
2012 - 2013,522 Russell Independent,III,11,,47304,47368,0
2012 - 2013,522 Russell Independent,III,12,,47566,47629,0
2012 - 2013,522 Russell Independent,III,13,,47879,47943,0
2012 - 2013,522 Russell Independent,III,14,,48192,48256,0
2012 - 2013,522 Russell Independent,III,15,,50008,50073,0
2012 - 2013,522 Russell Independent,III,16,,50350,50416,0
2012 - 2013,522 Russell Independent,III,17,,50693,50759,0
2012 - 2013,522 Russell Independent,III,18,,51037,51103,0
2012 - 2013,522 Russell Independent,III,19,,51379,51444,0
2012 - 2013,522 Russell Independent,III,20,,51725,51791,0
2012 - 2013,522 Russell Independent,III,21,,51992,52058,0
2012 - 2013,522 Russell Independent,III,22,,52259,52325,0
2012 - 2013,522 Russell Independent,III,23,,52526,52592,0
2012 - 2013,522 Russell Independent,III,24,,52792,52857,0
2012 - 2013,522 Russell Independent,III,25,,53060,53125,0
2012 - 2013,522 Russell Independent,III,26,,53060,53125,0
2012 - 2013,522 Russell Independent,III,27,,53060,53125,0
2012 - 2013,522 Russell Independent,III,28,,53060,53125,0
2012 - 2013,522 Russell Independent,III,29,,53060,53125,0
2012 - 2013,522 Russell Independent,III,30,,53060,53125,0
2012 - 2013,522 Russell Independent,III,31,,53060,53125,0
2012 - 2013,522 Russell Independent,III,32,,53060,53125,0
2012 - 2013,522 Russell Independent,III,33,,53060,53125,0
2012 - 2013,522 Russell Independent,III,34,,53060,53125,0
2012 - 2013,522 Russell Independent,III,35,,53060,53125,0
2012 - 2013,522 Russell Independent,III,36,,53060,53125,0
2012 - 2013,522 Russell Independent,III,37,,53060,53125,0
2012 - 2013,522 Russell Independent,III,38,,53060,53125,0
2012 - 2013,522 Russell Independent,III,39,,53060,53125,0
2012 - 2013,522 Russell Independent,III,40,,53060,53125,0
2012 - 2013,522 Russell Independent,IV,0,,25913,0,0
2012 - 2013,522 Russell Independent,IV,1,,25913,0,0
2012 - 2013,522 Russell Independent,IV,2,,25913,0,0
2012 - 2013,522 Russell Independent,IV,3,,25913,0,0
2012 - 2013,522 Russell Independent,IV,4,,25913,0,0
2012 - 2013,522 Russell Independent,IV,5,,25913,0,0
2012 - 2013,522 Russell Independent,IV,6,,25913,0,0
2012 - 2013,522 Russell Independent,IV,7,,25913,0,0
2012 - 2013,522 Russell Independent,IV,8,,25913,0,0
2012 - 2013,522 Russell Independent,IV,9,,25913,0,0
2012 - 2013,522 Russell Independent,IV,10,,25913,0,0
2012 - 2013,522 Russell Independent,IV,11,,25913,0,0
2012 - 2013,522 Russell Independent,IV,12,,25913,0,0
2012 - 2013,522 Russell Independent,IV,13,,25913,0,0
2012 - 2013,522 Russell Independent,IV,14,,25913,0,0
2012 - 2013,522 Russell Independent,IV,15,,25913,0,0
2012 - 2013,522 Russell Independent,IV,16,,25913,0,0
2012 - 2013,522 Russell Independent,IV,17,,25913,0,0
2012 - 2013,522 Russell Independent,IV,18,,25913,0,0
2012 - 2013,522 Russell Independent,IV,19,,25913,0,0
2012 - 2013,522 Russell Independent,IV,20,,25913,0,0
2012 - 2013,522 Russell Independent,IV,21,,25913,0,0
2012 - 2013,522 Russell Independent,IV,22,,25913,0,0
2012 - 2013,522 Russell Independent,IV,23,,25913,0,0
2012 - 2013,522 Russell Independent,IV,24,,25913,0,0
2012 - 2013,522 Russell Independent,IV,25,,25913,0,0
2012 - 2013,522 Russell Independent,IV,26,,25913,0,0
2012 - 2013,522 Russell Independent,IV,27,,25913,0,0
2012 - 2013,522 Russell Independent,IV,28,,25913,0,0
2012 - 2013,522 Russell Independent,IV,29,,25913,0,0
2012 - 2013,522 Russell Independent,IV,30,,25913,0,0
2012 - 2013,522 Russell Independent,IV,31,,25913,0,0
2012 - 2013,522 Russell Independent,IV,32,,25913,0,0
2012 - 2013,522 Russell Independent,IV,33,,25913,0,0
2012 - 2013,522 Russell Independent,IV,34,,25913,0,0
2012 - 2013,522 Russell Independent,IV,35,,25913,0,0
2012 - 2013,522 Russell Independent,IV,36,,25913,0,0
2012 - 2013,522 Russell Independent,IV,37,,25913,0,0
2012 - 2013,522 Russell Independent,IV,38,,25913,0,0
2012 - 2013,522 Russell Independent,IV,39,,25913,0,0
2012 - 2013,522 Russell Independent,IV,40,,25913,0,0
2012 - 2013,522 Russell Independent,V,0,,24226,0,0
2012 - 2013,522 Russell Independent,V,1,,24226,0,0
2012 - 2013,522 Russell Independent,V,2,,24226,0,0
2012 - 2013,522 Russell Independent,V,3,,24226,0,0
2012 - 2013,522 Russell Independent,V,4,,24226,0,0
2012 - 2013,522 Russell Independent,V,5,,24226,0,0
2012 - 2013,522 Russell Independent,V,6,,24226,0,0
2012 - 2013,522 Russell Independent,V,7,,24226,0,0
2012 - 2013,522 Russell Independent,V,8,,24226,0,0
2012 - 2013,522 Russell Independent,V,9,,24226,0,0
2012 - 2013,522 Russell Independent,V,10,,24226,0,0
2012 - 2013,522 Russell Independent,V,11,,24226,0,0
2012 - 2013,522 Russell Independent,V,12,,24226,0,0
2012 - 2013,522 Russell Independent,V,13,,24226,0,0
2012 - 2013,522 Russell Independent,V,14,,24226,0,0
2012 - 2013,522 Russell Independent,V,15,,24226,0,0
2012 - 2013,522 Russell Independent,V,16,,24226,0,0
2012 - 2013,522 Russell Independent,V,17,,24226,0,0
2012 - 2013,522 Russell Independent,V,18,,24226,0,0
2012 - 2013,522 Russell Independent,V,19,,24226,0,0
2012 - 2013,522 Russell Independent,V,20,,24226,0,0
2012 - 2013,522 Russell Independent,V,21,,24226,0,0
2012 - 2013,522 Russell Independent,V,22,,24226,0,0
2012 - 2013,522 Russell Independent,V,23,,24226,0,0
2012 - 2013,522 Russell Independent,V,24,,24226,0,0
2012 - 2013,522 Russell Independent,V,25,,24226,0,0
2012 - 2013,522 Russell Independent,V,26,,24226,0,0
2012 - 2013,522 Russell Independent,V,27,,24226,0,0
2012 - 2013,522 Russell Independent,V,28,,24226,0,0
2012 - 2013,522 Russell Independent,V,29,,24226,0,0
2012 - 2013,522 Russell Independent,V,30,,24226,0,0
2012 - 2013,522 Russell Independent,V,31,,24226,0,0
2012 - 2013,522 Russell Independent,V,32,,24226,0,0
2012 - 2013,522 Russell Independent,V,33,,24226,0,0
2012 - 2013,522 Russell Independent,V,34,,24226,0,0
2012 - 2013,522 Russell Independent,V,35,,24226,0,0
2012 - 2013,522 Russell Independent,V,36,,24226,0,0
2012 - 2013,522 Russell Independent,V,37,,24226,0,0
2012 - 2013,522 Russell Independent,V,38,,24226,0,0
2012 - 2013,522 Russell Independent,V,39,,24226,0,0
2012 - 2013,522 Russell Independent,V,40,,24226,0,0
2012 - 2013,523 Russellville Independent,I,0,,42546,0,0
2012 - 2013,523 Russellville Independent,I,1,,43030,0,0
2012 - 2013,523 Russellville Independent,I,2,,43532,0,0
2012 - 2013,523 Russellville Independent,I,3,,44291,0,0
2012 - 2013,523 Russellville Independent,I,4,,45896,0,0
2012 - 2013,523 Russellville Independent,I,5,,46572,0,0
2012 - 2013,523 Russellville Independent,I,6,,47304,0,0
2012 - 2013,523 Russellville Independent,I,7,,48316,0,0
2012 - 2013,523 Russellville Independent,I,8,,48880,0,0
2012 - 2013,523 Russellville Independent,I,9,,49726,0,0
2012 - 2013,523 Russellville Independent,I,10,,51219,0,0
2012 - 2013,523 Russellville Independent,I,11,,51386,0,0
2012 - 2013,523 Russellville Independent,I,12,,51612,0,0
2012 - 2013,523 Russellville Independent,I,13,,51809,0,0
2012 - 2013,523 Russellville Independent,I,14,,52006,0,0
2012 - 2013,523 Russellville Independent,I,15,,52766,0,0
2012 - 2013,523 Russellville Independent,I,16,,52934,0,0
2012 - 2013,523 Russellville Independent,I,17,,53132,0,0
2012 - 2013,523 Russellville Independent,I,18,,53300,0,0
2012 - 2013,523 Russellville Independent,I,19,,53498,0,0
2012 - 2013,523 Russellville Independent,I,20,,54962,0,0
2012 - 2013,523 Russellville Independent,I,21,,55182,0,0
2012 - 2013,523 Russellville Independent,I,22,,55403,0,0
2012 - 2013,523 Russellville Independent,I,23,,55627,0,0
2012 - 2013,523 Russellville Independent,I,24,,55849,0,0
2012 - 2013,523 Russellville Independent,I,25,,56071,0,0
2012 - 2013,523 Russellville Independent,I,26,,56296,0,0
2012 - 2013,523 Russellville Independent,I,27,,56522,0,0
2012 - 2013,523 Russellville Independent,I,28,,56748,0,0
2012 - 2013,523 Russellville Independent,I,29,,56975,0,0
2012 - 2013,523 Russellville Independent,I,30,,57202,0,0
2012 - 2013,523 Russellville Independent,I,31,,57202,0,0
2012 - 2013,523 Russellville Independent,I,32,,57202,0,0
2012 - 2013,523 Russellville Independent,I,33,,57202,0,0
2012 - 2013,523 Russellville Independent,I,34,,57202,0,0
2012 - 2013,523 Russellville Independent,I,35,,57202,0,0
2012 - 2013,523 Russellville Independent,I,36,,57202,0,0
2012 - 2013,523 Russellville Independent,I,37,,57202,0,0
2012 - 2013,523 Russellville Independent,I,38,,57202,0,0
2012 - 2013,523 Russellville Independent,I,39,,57202,0,0
2012 - 2013,523 Russellville Independent,I,40,,57202,0,0
2012 - 2013,523 Russellville Independent,II,0,,38689,0,0
2012 - 2013,523 Russellville Independent,II,1,,39139,0,0
2012 - 2013,523 Russellville Independent,II,2,,39618,0,0
2012 - 2013,523 Russellville Independent,II,3,,40152,0,0
2012 - 2013,523 Russellville Independent,II,4,,41956,0,0
2012 - 2013,523 Russellville Independent,II,5,,42687,0,0
2012 - 2013,523 Russellville Independent,II,6,,43389,0,0
2012 - 2013,523 Russellville Independent,II,7,,44152,0,0
2012 - 2013,523 Russellville Independent,II,8,,44882,0,0
2012 - 2013,523 Russellville Independent,II,9,,45672,0,0
2012 - 2013,523 Russellville Independent,II,10,,47248,0,0
2012 - 2013,523 Russellville Independent,II,11,,47417,0,0
2012 - 2013,523 Russellville Independent,II,12,,47642,0,0
2012 - 2013,523 Russellville Independent,II,13,,47868,0,0
2012 - 2013,523 Russellville Independent,II,14,,48093,0,0
2012 - 2013,523 Russellville Independent,II,15,,48627,0,0
2012 - 2013,523 Russellville Independent,II,16,,48852,0,0
2012 - 2013,523 Russellville Independent,II,17,,49107,0,0
2012 - 2013,523 Russellville Independent,II,18,,49302,0,0
2012 - 2013,523 Russellville Independent,II,19,,49557,0,0
